"Taxonomy"	"Mortierellaceae"	"Trichocomaceae"	"Thelebolaceae"	"Cordycipitaceae"	"Incertae_sedis_Ascomycota"	"Nectriaceae"	"Incertae_sedis_Hypocreales"	"Ceratobasidiaceae"	"Chaetomiaceae"	"Pleosporaceae"	"Hypocreaceae"	"Microascaceae"	"Chaetothyriaceae"	"Lasiosphaeriaceae"	"Incertae_sedis_Sordariomycetes"	"Incertae_sedis_Helotiales"	"Incertae_sedis_Dothideomycetes"	"Incertae_sedis_Cantharellales"	"Incertae_sedis_Trichosphaeriales"	"Corticiaceae"	"Rhizophlyctidaceae"	"Incertae_sedis_Leotiomycetes"	"Amylocorticiaceae"	"Kickxellaceae"	"Helotiaceae"	"Herpotrichiellaceae"	"Incertae_sedis_Pleosporales"	"Incertae_sedis_Eurotiales"	"Chytridiaceae"	"Incertae_sedis_Sporidiobolales"	"Gymnoascaceae"	"Incertae_sedis_Xylariales"	"Spizellomycetaceae"	"Orbiliaceae"	"Diversisporaceae"	"Cystofilobasidiaceae"	"Myxotrichaceae"	"Incertae_sedis_Tremellales"	"Davidiellaceae"	"Bolbitiaceae"	"Glomerellaceae"	"Rhizopodaceae"	"Sordariaceae"	"Incertae_sedis_Cystofilobasidiales"	"Glomeraceae"	"Xylariaceae"	"Psathyrellaceae"	"Bionectriaceae"	"Agaricaceae"	"Inocybaceae"	"Onygenaceae"	"Mucoraceae"	"Pezizaceae"	"Ophiocordycipitaceae"	"Mycosphaerellaceae"	"Pluteaceae"	"Pyronemataceae"	"Incertae_sedis_Fungi"	"Phanerochaetaceae"	"Schizophyllaceae"	"Phaeosphaeriaceae"	"Acarosporaceae"	"Meruliaceae"	"Ustilaginaceae"	"Sporormiaceae"	"Erysiphaceae"	"Amanitaceae"	"Coniochaetaceae"	"Niessliaceae"	"Incertae_sedis_Onygenales"	"Eremomycetaceae"	"Incertae_sedis_Capnodiales"	"Claroideoglomeraceae"	"Aplosporellaceae"	"Incertae_sedis_Sordariales"	"Incertae_sedis_Saccharomycetales"	"Wallemiaceae"	"Strophariaceae"	"Chaetosphaeriaceae"	"Incertae_sedis_Auriculariales"	"Incertae_sedis_Erythrobasidiales"	"Agaricostilbaceae"	"Trapeliaceae"	"Incertae_sedis_Agaricomycetes"	"Clavicipitaceae"	"Saccharomycetaceae"	"Rhytismataceae"	"Coniophoraceae"	"Magnaporthaceae"	"Polyporaceae"	"Botryosphaeriaceae"	"Malasseziaceae"	"Niaceae"	"Rutstroemiaceae"	"Incertae_sedis_Chaetothyriales"	"Montagnulaceae"	"Ascobolaceae"	"Corynesporascaceae"	"Hydnodontaceae"	"Capnodiaceae"	"Fomitopsidaceae"	"Archaeorhizomycetaceae"	"Cystobasidiaceae"	"Ganodermataceae"	"Ajellomycetaceae"	"Monascaceae"	"Debaryomycetaceae"	"Togniniaceae"	"Incertae_sedis_Pezizales"	"Entolomataceae"	"Trichosporonaceae"	"Lophiostomataceae"	"Sporidiobolaceae"	"Sclerotiniaceae"	"Halosphaeriaceae"	"Marasmiaceae"	"Morchellaceae"	"Apiosporaceae"	"Phacidiaceae"	"Teratosphaeriaceae"	"Taphrinaceae"	"Russulaceae"	"Diatrypaceae"	"Incertae_sedis_Microascales"	"Schizoporaceae"	"Ceratostomataceae"	"Physalacriaceae"	"Incertae_sedis_Agaricales"	"Peniophoraceae"	"Arthrodermataceae"	"Teloschistaceae"	"Leptosphaeriaceae"	"Venturiaceae"	"Geastraceae"	"Amphisphaeriaceae"	"Dothideaceae"	"Lichtheimiaceae"	"Diaporthaceae"	"Tubeufiaceae"	"Plectosphaerellaceae"	"Pichiaceae"	"Leotiaceae"	"Tricholomataceae"	"Verrucariaceae"	"Gloeophyllaceae"	"Sebacinales.Group.B"	"Blastocladiaceae"	"Terramycetaceae"	"Dermateaceae"	"Umbelopsidaceae"	"Tritirachium"	"Lyophyllaceae"	"Saccharomycopsidaceae"	"Arachnomycetaceae"	"Clavariaceae"	"Incertae_sedis_Polyporales"	"Atheliaceae"	"Rhizophydiaceae"	"Incertae_sedis_Exobasidiomycetes"	"Antennulariellaceae"	"Clavulinaceae"	"Cucurbitariaceae"	"Tetraplosphaeriaceae"	"Geminibasidiaceae"	"Dothioraceae"	"Albatrellaceae"	"Cephalothecaceae"	"Pseudeurotiaceae"	"Ceratocystidaceae"	"Metschnikowiaceae"	"Archaeosporaceae"	"Hydnangiaceae"	"Catenariaceae"	"Massarinaceae"	"Saccotheciaceae"	"Dipodascaceae"	"Olpidiaceae"	"Sclerodermataceae"	"Chionosphaeraceae"	"Helvellaceae"	"Incertae_sedis_Diaporthales"	"Sebacinaceae"	"Microthyriaceae"	"Trichomonascaceae"	"Filobasidiaceae"	"Thelephoraceae"	"Neocallimastigaceae"	"Kondoaceae"	"Cunninghamellaceae"	"Saccharomycodaceae"	"Lulworthiaceae"	"Clypeosphaeriaceae"	"Physodermataceae"	"Thermoascaceae"	"Pleurotaceae"	"Lentitheciaceae"	"Hygrophoraceae"	"Others"
"787_Z3_2"	0.060721721	0.040596808	0	0.001387925	0.02185982	0.272380291	0.083275503	0.174878557	0.003122831	0.023941707	0.001040944	0.002081888	0.000346981	0.014920194	0.004163775	0.005898681	0	0.000346981	0.001387925	0.000693963	0	0	0	0.001040944	0.001734906	0.001040944	0.013185288	0	0.000346981	0.001040944	0	0	0	0	0.000346981	0.000346981	0	0.000346981	0.000693963	0.000346981	0	0	0	0	0.009368494	0	0.000346981	0.000346981	0	0.000693963	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253990285
"787_Z3_3"	0.187369882	0.064885496	0.000346981	0.002081888	0.001387925	0.039208883	0.064538515	0.003469813	0.02185982	0.013879251	0.045454545	0.003469813	0.001387925	0.028452464	0.017696044	0.003122831	0	0.013185288	0.006245663	0	0	0	0.014226232	0.000346981	0.001040944	0.003469813	0.005204719	0	0.001734906	0.003816794	0.000346981	0.000346981	0.000693963	0.000693963	0	0	0.000346981	0.000346981	0.002081888	0.000346981	0	0	0	0	0.000346981	0.000346981	0.000693963	0.000693963	0	0.000346981	0	0.000346981	0	0	0.001040944	0.003816794	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.437890354
"IB014_Z3_1"	0.383414296	0.025329632	0.000693963	0.00832755	0.00277585	0.015267176	0.03851492	0	0.007633588	0.006592644	0.004163775	0.003816794	0	0.006592644	0.001387925	0.001734906	0	0	0.012838307	0	0	0	0	0	0.016308119	0.002081888	0.003469813	0	0	0.008674532	0.000693963	0	0.000693963	0	0.014573213	0	0.001387925	0.002081888	0.00277585	0.0055517	0	0.001387925	0	0	0.003816794	0	0.000346981	0.001387925	0.000346981	0	0	0.003469813	0.001040944	0	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408396947
"IB014_Z3_2"	0.168632894	0.062109646	0.007286607	0.007980569	0.095419847	0.009715475	0.141568355	0	0.005898681	0.006245663	0.014573213	0.014920194	0.000346981	0.015267176	0.019430951	0.001040944	0	0	0.003122831	0	0	0.003122831	0	0	0.001040944	0.003816794	0.001734906	0.000346981	0.000346981	0.003816794	0.007633588	0	0.000693963	0	0.000346981	0	0.002081888	0.001040944	0.000693963	0.001040944	0	0.000346981	0	0	0	0	0.000346981	0.006245663	0.000693963	0.000346981	0	0	0.000346981	0.001040944	0.000693963	0	0.000346981	0	0.003122831	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382720333
"IB014_Z3_3"	0.197432339	0.111727967	0.071825121	0.011450382	0.000693963	0.017696044	0.075294934	0	0.017002082	0.031228314	0.0111034	0.007633588	0.000693963	0.0111034	0.009368494	0.009715475	0.000693963	0	0.000693963	0	0	0.002081888	0	0	0.002428869	0.003469813	0.004510756	0	0	0.001387925	0.001040944	0	0.000346981	0.000346981	0.014920194	0	0.013879251	0.0055517	0.00277585	0.000693963	0.001040944	0	0	0	0.006592644	0	0.000693963	0.004857738	0.000346981	0	0.000346981	0	0	0.001040944	0.000693963	0	0	0	0	0	0	0	0	0	0	0.001387925	0	0	0	0	0	0	0	0	0	0.001387925	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341429563
"PHN11_Z3_1"	0.278972935	0.038861901	0.001040944	0.000693963	0.002428869	0.013532269	0.044413602	0.000346981	0.002081888	0.018736988	0.004163775	0.009021513	0.001734906	0.009715475	0.022900763	0.001387925	0.000346981	0	0	0	0	0.001387925	0	0	0.034004164	0.004163775	0.001040944	0	0.000693963	0.001734906	0.002081888	0	0	0	0	0	0.001734906	0.000346981	0.004510756	0.000346981	0	0	0	0	0	0.000346981	0.000346981	0.00277585	0.000693963	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492019431
"PHN11_Z3_2"	0.192574601	0.016308119	0.001734906	0.019083969	0.005898681	0.013185288	0.141568355	0.001387925	0.011797363	0.015614157	0.013879251	0.007980569	0.000693963	0.008674532	0.0055517	0.001040944	0	0	0.007286607	0	0	0.001040944	0	0	0.001734906	0.001040944	0.002428869	0	0.001040944	0.001040944	0.000693963	0	0	0	0.000346981	0	0	0.000693963	0.00277585	0	0	0	0	0	0.001387925	0	0	0.0055517	0	0.000346981	0	0	0.000693963	0	0	0	0	0	0	0	0	0.000346981	0	0.000693963	0	0	0	0.000346981	0	0	0	0	0.000346981	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512491325
"PHN11_Z3_3"	0.733865371	0.007286607	0	0.001040944	0.001040944	0.008674532	0.037126995	0	0.019083969	0.003469813	0.000693963	0.003469813	0	0.013185288	0.00277585	0	0	0	0.000693963	0	0	0	0	0	0.003122831	0.000346981	0.001387925	0	0	0.000346981	0.001040944	0	0.000693963	0	0	0	0.000693963	0.000346981	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0.000346981	0.000346981	0	0.000693963	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156141568
"PHJ75_Z3_1"	0.135669674	0.021165857	0.009021513	0.006592644	0.00277585	0.00832755	0.03018737	0.000693963	0.014226232	0.009368494	0.009368494	0.00277585	0	0.004510756	0.003122831	0.002081888	0	0	0.001734906	0	0	0.000346981	0	0	0.004510756	0.001387925	0.001040944	0	0	0.001040944	0	0	0	0	0.002428869	0	0	0.000693963	0.001387925	0.000346981	0	0	0	0	0.001387925	0	0.000346981	0.000346981	0.000346981	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721374046
"PHJ75_Z3_2"	0.212352533	0.115544761	0.001040944	0.00832755	0.002428869	0.015267176	0.073213046	0	0.0055517	0.081540597	0.009715475	0.009715475	0.000346981	0.009368494	0.005898681	0.00277585	0.000693963	0	0.000693963	0.000346981	0	0.001387925	0.000346981	0.000693963	0.000693963	0.003122831	0.000693963	0	0	0.001734906	0.000693963	0	0.000346981	0	0	0	0.000346981	0	0.005898681	0	0	0	0	0	0	0	0	0.000693963	0.000693963	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426439972
"PHJ75_Z3_3"	0.171061763	0.003816794	0	0.001734906	0.006939625	0.012838307	0.006939625	0	0.00832755	0.006592644	0.001040944	0.000346981	0	0.004163775	0.002081888	0.000693963	0	0.000346981	0.003122831	0	0	0	0	0	0.001387925	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0	0	0.001734906	0.000693963	0	0	0	0	0	0.001040944	0	0.000346981	0	0	0	0	0.000346981	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761623872
"PHM10_Z3_1"	0.175572519	0.049271339	0.000346981	0.004163775	0.00277585	0.006939625	0.048577377	0	0.003816794	0.006592644	0.003816794	0.005898681	0.000346981	0.04406662	0.009715475	0.000346981	0.000346981	0	0.001040944	0	0.000693963	0.000346981	0	0	0.013532269	0.001040944	0.000693963	0.000346981	0.001387925	0.000693963	0.000693963	0	0.001040944	0.001734906	0.00277585	0.014920194	0.000346981	0.000693963	0.00277585	0.001040944	0.000346981	0	0	0	0.000346981	0	0.000346981	0.000693963	0.001387925	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585704372
"PHM10_Z3_2"	0.122137405	0.017696044	0.000693963	0.008674532	0.015961138	0.006939625	0.047189452	0	0.001734906	0.016308119	0.004857738	0.010062457	0.003816794	0.020124913	0.008674532	0.001734906	0	0	0.008674532	0	0	0.000693963	0	0	0.002428869	0.00277585	0.000346981	0	0.000346981	0.004163775	0.001040944	0	0	0.000346981	0.004510756	0.001040944	0.000693963	0.001387925	0.001734906	0.001040944	0	0	0.000346981	0	0.000693963	0	0.000346981	0.001040944	0	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678001388
"PHM10_Z3_3"	0.180777238	0.013185288	0.056904927	0.00832755	0	0.006245663	0.049618321	0.000346981	0.001040944	0.010756419	0.003469813	0.001734906	0.000693963	0.008674532	0.017002082	0.0055517	0	0	0.000693963	0	0	0	0	0	0.002428869	0.001734906	0.004510756	0.000346981	0.002428869	0.00277585	0.001734906	0	0	0	0.001040944	0	0.000346981	0.001040944	0.001387925	0	0	0	0	0	0.000693963	0	0	0.001387925	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61276891
"LH205_Z3_1"	0.174184594	0.040249827	0.001040944	0.03573907	0.001387925	0.015614157	0.144691187	0	0.007980569	0.010409438	0.007980569	0.014226232	0.000693963	0.029840389	0.03851492	0.000346981	0	0	0.004163775	0	0.003122831	0.001734906	0	0	0.006592644	0.002081888	0.002428869	0.001040944	0	0.003816794	0.001040944	0	0.000693963	0.000346981	0	0	0.001040944	0.001387925	0.011450382	0.000346981	0	0	0	0	0	0.000693963	0	0.003816794	0	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.001387925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427480916
"LH205_Z3_2"	0.031228314	0.023594726	0.002081888	0.018736988	0.010756419	0.009368494	0.025676613	0	0.003122831	0.004510756	0.002081888	0.004857738	0	0.005898681	0.002428869	0.001040944	0	0	0.003816794	0	0.000693963	0	0	0	0.000693963	0.001040944	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0.001040944	0.001387925	0	0.000693963	0	0	0	0	0	0.000346981	0.001387925	0	0	0	0	0	0	0	0	0.000693963	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841429563
"LH205_Z3_3"	0.064538515	0.045107564	0	0.058639833	0.03573907	0	0.070090215	0	0.007980569	0.011450382	0.016308119	0.013532269	0.001040944	0.000693963	0.020818876	0.000346981	0	0	0	0.000693963	0	0.002081888	0	0	0.015267176	0.005898681	0	0.000693963	0.000346981	0.006245663	0.003122831	0	0.000346981	0.000693963	0	0	0.002081888	0	0	0.004510756	0	0	0.000346981	0	0	0	0	0	0.000346981	0.000693963	0	0	0.000693963	0	0.000346981	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608258154
"PHW51_Z3_1"	0.024982651	0.015267176	0.011797363	0.001387925	0.000346981	0.007286607	0.022206801	0.003122831	0.001040944	0.002081888	0.001387925	0.00277585	0.09056211	0.00277585	0.001040944	0.07147814	0	0	0.000346981	0	0	0.043372658	0	0	0.000693963	0.000693963	0.000346981	0	0	0.000693963	0.00277585	0	0	0	0	0	0	0	0.004857738	0.000693963	0.010409438	0	0	0.010062457	0	0	0	0.004163775	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658917418
"PHW51_Z3_2"	0.263011797	0.144691187	0	0.088827203	0.006939625	0.0111034	0.072519084	0	0.004163775	0.088480222	0.00277585	0.013879251	0.001387925	0.009368494	0.012838307	0.000693963	0	0	0.010756419	0	0	0.002081888	0	0	0.000693963	0.000693963	0.001040944	0.000346981	0	0.002081888	0.000693963	0	0	0.000346981	0	0.00277585	0.000346981	0.000693963	0.000693963	0	0	0.000346981	0.001040944	0	0	0	0.001387925	0.000346981	0	0	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250173491
"PHW51_Z3_3"	0.125954198	0.024982651	0.039555864	0.022206801	0.006245663	0.007633588	0.063497571	0	0.004857738	0.013185288	0.006592644	0.010062457	0	0.042678695	0.011450382	0.003816794	0	0	0.006245663	0.000346981	0.000346981	0.001040944	0.000346981	0.000346981	0.003816794	0.003469813	0.002428869	0	0	0.002428869	0.000693963	0	0	0	0	0	0.000346981	0.000346981	0.001387925	0	0	0	0	0	0	0	0	0.001734906	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.590215128
